rider_id,city_id,hire_date,status,shift_type
2611,6,23-05-2023,active,day
2612,2,23-05-2023,active,evening
2613,2,23-05-2023,active,night
2614,8,23-05-2023,active,evening
2615,4,23-05-2023,active,evening
2616,7,23-05-2023,active,night
2617,3,23-05-2023,active,night
2618,3,23-05-2023,active,evening
2619,3,23-05-2023,active,day
2620,5,24-05-2023,active,evening
2621,3,24-05-2023,active,evening
2622,1,24-05-2023,active,night
2623,6,24-05-2023,active,day
2624,6,24-05-2023,active,day
2625,3,24-05-2023,active,night
2626,5,24-05-2023,active,evening
2627,4,24-05-2023,active,day
2628,8,24-05-2023,inactive,night
2629,6,24-05-2023,active,day
2630,5,24-05-2023,active,night
2631,3,25-05-2023,active,day
2632,8,25-05-2023,active,night
2633,6,25-05-2023,active,evening
2634,8,25-05-2023,active,day
2635,3,25-05-2023,active,evening
2636,2,25-05-2023,active,day
2637,7,26-05-2023,active,night
2638,1,26-05-2023,active,day
2639,5,26-05-2023,active,day
2640,2,26-05-2023,active,evening
2641,5,26-05-2023,active,night
2642,4,26-05-2023,active,evening
2643,4,27-05-2023,active,evening
2644,1,27-05-2023,active,day
2645,8,27-05-2023,active,evening
2646,7,27-05-2023,active,evening
2647,8,27-05-2023,inactive,night
2648,6,27-05-2023,active,evening
2649,1,28-05-2023,active,evening
2650,3,28-05-2023,active,evening
2651,2,28-05-2023,active,day
2652,5,28-05-2023,active,day
2653,6,28-05-2023,active,day
2654,4,28-05-2023,active,night
2655,4,28-05-2023,active,evening
2656,2,28-05-2023,active,day
2657,6,28-05-2023,active,day
2658,1,28-05-2023,active,evening
2659,3,28-05-2023,active,day
2660,4,28-05-2023,inactive,day
2661,1,28-05-2023,active,evening
2662,8,28-05-2023,active,night
2663,1,29-05-2023,active,day
2664,8,29-05-2023,active,day
2665,5,29-05-2023,active,day
2666,2,29-05-2023,active,evening
2667,5,29-05-2023,active,night
2668,2,29-05-2023,active,night
2669,1,29-05-2023,active,evening
2670,2,29-05-2023,active,night
2671,2,29-05-2023,active,evening
2672,6,29-05-2023,active,night
2673,6,29-05-2023,active,night
2674,6,29-05-2023,active,day
2675,2,30-05-2023,active,day
2676,6,30-05-2023,active,night
2677,1,30-05-2023,active,evening
2678,4,30-05-2023,active,day
2679,7,30-05-2023,active,evening
2680,7,30-05-2023,active,day
2681,5,30-05-2023,active,night
2682,8,30-05-2023,active,evening
2683,6,31-05-2023,active,night
2684,7,31-05-2023,active,day
2685,3,31-05-2023,active,night
2686,6,31-05-2023,active,day
2687,8,31-05-2023,active,evening
2688,1,31-05-2023,active,evening
2689,7,31-05-2023,active,day
2690,7,31-05-2023,active,day
2691,6,31-05-2023,active,evening
2692,7,31-05-2023,active,day
2693,5,31-05-2023,active,evening
2694,2,01-06-2023,active,night
2695,4,01-06-2023,active,night
2696,2,01-06-2023,active,day
2697,5,01-06-2023,active,night
2698,6,01-06-2023,active,night
2699,7,01-06-2023,active,evening
2700,7,01-06-2023,active,day
2701,2,01-06-2023,active,day
2702,6,01-06-2023,active,evening
2703,3,01-06-2023,active,night
2704,2,01-06-2023,active,day
2705,8,02-06-2023,active,night
2706,2,02-06-2023,inactive,evening
2707,8,02-06-2023,active,night
2708,5,02-06-2023,active,night
2709,4,02-06-2023,active,night
2710,5,02-06-2023,active,evening
2711,5,02-06-2023,active,day
2712,8,02-06-2023,active,night
2713,1,03-06-2023,inactive,day
2714,2,03-06-2023,active,evening
2715,3,03-06-2023,active,evening
2716,7,03-06-2023,active,evening
2717,6,03-06-2023,active,night
2718,7,03-06-2023,active,day
2719,3,03-06-2023,active,day
2720,3,04-06-2023,active,day
2721,4,04-06-2023,active,night
2722,5,04-06-2023,active,day
2723,1,04-06-2023,active,night
2724,2,04-06-2023,inactive,day
2725,5,04-06-2023,active,evening
2726,5,04-06-2023,active,night
2727,4,05-06-2023,active,evening
2728,1,05-06-2023,active,evening
2729,2,05-06-2023,active,night
2730,6,05-06-2023,active,night
2731,2,05-06-2023,active,night
2732,6,05-06-2023,active,night
2733,7,05-06-2023,active,night
2734,4,05-06-2023,active,evening
2735,4,05-06-2023,active,night
2736,3,05-06-2023,active,night
2737,6,06-06-2023,active,night
2738,2,06-06-2023,active,evening
2739,5,06-06-2023,active,evening
2740,4,06-06-2023,active,day
2741,5,06-06-2023,active,night
2742,4,06-06-2023,active,night
2743,2,06-06-2023,active,evening
2744,7,06-06-2023,active,day
2745,2,06-06-2023,active,evening
2746,4,06-06-2023,active,evening
2747,4,06-06-2023,active,evening
2748,4,06-06-2023,active,night
2749,6,06-06-2023,active,day
2750,6,06-06-2023,active,night
2751,2,06-06-2023,active,evening
2752,4,07-06-2023,active,evening
2753,6,07-06-2023,active,night
2754,3,07-06-2023,active,night
2755,1,07-06-2023,active,night
2756,2,07-06-2023,active,evening
2757,7,07-06-2023,active,evening
2758,2,07-06-2023,active,evening
2759,2,07-06-2023,active,night
2760,3,07-06-2023,active,night
2761,2,07-06-2023,active,night
2762,2,07-06-2023,active,day
2763,5,07-06-2023,active,evening
2764,2,08-06-2023,active,evening
2765,1,08-06-2023,active,evening
2766,2,08-06-2023,active,night
2767,5,08-06-2023,active,day
2768,5,08-06-2023,active,night
2769,1,08-06-2023,active,day
2770,4,08-06-2023,active,night
2771,5,08-06-2023,active,day
2772,4,08-06-2023,active,day
2773,5,08-06-2023,active,day
2774,4,08-06-2023,active,evening
2775,3,08-06-2023,active,evening
2776,4,08-06-2023,active,evening
2777,3,09-06-2023,active,day
2778,2,09-06-2023,active,evening
2779,6,09-06-2023,active,night
2780,7,09-06-2023,active,night
2781,2,09-06-2023,active,evening
2782,6,09-06-2023,inactive,night
2783,3,09-06-2023,active,day
2784,2,09-06-2023,active,night
2785,7,09-06-2023,active,night
2786,6,09-06-2023,active,evening
2787,3,09-06-2023,active,day
2788,5,10-06-2023,active,evening
2789,3,10-06-2023,active,night
2790,3,10-06-2023,active,day
2791,6,10-06-2023,active,evening
2792,1,10-06-2023,active,night
2793,4,10-06-2023,active,night
2794,2,10-06-2023,active,day
2795,4,11-06-2023,active,evening
2796,5,11-06-2023,active,evening
2797,5,11-06-2023,active,evening
2798,2,11-06-2023,active,day
2799,4,11-06-2023,active,evening
2800,5,11-06-2023,active,day
2801,4,11-06-2023,active,night
2802,6,11-06-2023,active,evening
2803,1,11-06-2023,active,night
2804,2,11-06-2023,active,day
2805,2,11-06-2023,active,evening
2806,8,11-06-2023,active,day
2807,7,11-06-2023,active,day
2808,7,11-06-2023,active,day
2809,7,11-06-2023,active,evening
2810,4,11-06-2023,active,night
2811,7,11-06-2023,active,evening
2812,8,12-06-2023,inactive,night
2813,4,12-06-2023,active,day
2814,5,12-06-2023,active,evening
2815,6,12-06-2023,active,night
2816,6,12-06-2023,active,evening
2817,6,12-06-2023,active,night
2818,2,12-06-2023,active,day
2819,8,12-06-2023,active,day
2820,2,12-06-2023,active,day
2821,2,12-06-2023,active,night
2822,4,12-06-2023,active,day
2823,2,12-06-2023,active,day
2824,8,13-06-2023,active,day
2825,3,13-06-2023,active,night
2826,2,13-06-2023,active,night
2827,7,13-06-2023,active,night
2828,8,13-06-2023,active,day
2829,5,13-06-2023,active,night
2830,7,13-06-2023,active,day
2831,7,13-06-2023,active,evening
2832,8,14-06-2023,active,day
2833,1,14-06-2023,active,day
2834,7,14-06-2023,active,evening
2835,1,14-06-2023,active,night
2836,2,14-06-2023,active,day
2837,1,14-06-2023,active,night
2838,6,14-06-2023,active,day
2839,3,14-06-2023,active,night
2840,1,14-06-2023,active,night
2841,3,14-06-2023,inactive,evening
2842,3,14-06-2023,inactive,evening
2843,4,14-06-2023,active,night
2844,3,14-06-2023,active,day
2845,6,15-06-2023,active,night
2846,1,15-06-2023,active,evening
2847,2,15-06-2023,active,night
2848,7,15-06-2023,active,day
2849,6,15-06-2023,active,day
2850,5,15-06-2023,inactive,night
2851,6,15-06-2023,active,night
2852,2,15-06-2023,active,day
2853,5,15-06-2023,active,night
2854,4,15-06-2023,active,night
2855,3,15-06-2023,active,night
2856,1,15-06-2023,active,evening
2857,2,15-06-2023,active,night
2858,8,15-06-2023,active,day
2859,5,16-06-2023,active,night
2860,6,16-06-2023,active,evening
2861,3,16-06-2023,active,night
2862,1,16-06-2023,active,evening
2863,2,16-06-2023,active,evening
2864,4,16-06-2023,active,evening
2865,1,16-06-2023,active,night
2866,8,16-06-2023,active,day
2867,6,17-06-2023,inactive,day
2868,8,17-06-2023,active,evening
2869,2,17-06-2023,active,day
2870,3,17-06-2023,active,evening
2871,1,17-06-2023,active,day
2872,4,17-06-2023,inactive,evening
2873,6,17-06-2023,active,evening
2874,4,17-06-2023,active,day
2875,1,17-06-2023,active,day
2876,3,17-06-2023,active,evening
2877,4,17-06-2023,active,night
2878,2,18-06-2023,active,day
2879,2,18-06-2023,active,night
2880,5,18-06-2023,active,night
2881,2,18-06-2023,active,night
2882,7,18-06-2023,active,evening
2883,3,18-06-2023,active,night
2884,2,18-06-2023,inactive,night
2885,4,19-06-2023,active,night
2886,7,19-06-2023,active,night
2887,6,19-06-2023,active,night
2888,4,19-06-2023,active,night
2889,2,19-06-2023,active,day
2890,1,19-06-2023,active,night
2891,1,19-06-2023,active,night
2892,7,19-06-2023,active,day
2893,1,20-06-2023,active,day
2894,8,20-06-2023,active,evening
2895,5,20-06-2023,active,day
2896,8,20-06-2023,active,evening
2897,3,20-06-2023,active,day
2898,5,20-06-2023,active,evening
2899,4,20-06-2023,active,day
2900,5,20-06-2023,active,night
2901,4,20-06-2023,active,night
2902,2,20-06-2023,active,evening
2903,2,21-06-2023,active,night
2904,7,21-06-2023,active,day
2905,8,21-06-2023,active,evening
2906,4,21-06-2023,inactive,day
2907,4,21-06-2023,active,evening
2908,4,21-06-2023,active,evening
2909,4,21-06-2023,active,evening
2910,1,21-06-2023,active,day
2911,4,21-06-2023,active,evening
2912,1,21-06-2023,active,evening
2913,3,21-06-2023,active,day
2914,4,21-06-2023,active,night
2915,6,21-06-2023,active,night
2916,5,21-06-2023,active,evening
2917,5,21-06-2023,active,evening
2918,1,21-06-2023,active,day
2919,3,21-06-2023,active,day
2920,3,21-06-2023,active,night
2921,7,22-06-2023,active,day
2922,1,22-06-2023,inactive,evening
2923,7,22-06-2023,active,day
2924,2,22-06-2023,active,day
2925,5,22-06-2023,active,evening
2926,2,22-06-2023,active,night
2927,6,22-06-2023,active,evening
2928,5,22-06-2023,active,night
2929,3,22-06-2023,active,night
2930,5,22-06-2023,active,day
2931,3,22-06-2023,active,day
2932,5,22-06-2023,active,evening
2933,1,22-06-2023,active,day
2934,4,23-06-2023,active,night
2935,6,23-06-2023,active,day
2936,8,23-06-2023,active,day
2937,7,23-06-2023,active,day
2938,1,23-06-2023,active,night
2939,6,23-06-2023,active,day
2940,5,23-06-2023,active,day
2941,6,23-06-2023,active,night
2942,3,23-06-2023,active,evening
2943,3,23-06-2023,active,day
2944,7,23-06-2023,active,evening
2945,7,23-06-2023,active,night
2946,3,23-06-2023,active,evening
2947,6,23-06-2023,active,day
2948,4,23-06-2023,active,night
2949,2,23-06-2023,active,evening
2950,4,23-06-2023,active,evening
2951,6,23-06-2023,active,night
2952,7,24-06-2023,active,day
2953,4,24-06-2023,active,day
2954,1,24-06-2023,active,day
2955,3,24-06-2023,active,evening
2956,6,24-06-2023,inactive,night
2957,8,24-06-2023,active,evening
2958,2,24-06-2023,active,night
2959,2,24-06-2023,active,evening
2960,4,24-06-2023,active,day
2961,7,24-06-2023,active,day
2962,5,25-06-2023,active,evening
2963,8,25-06-2023,active,night
2964,6,25-06-2023,active,day
2965,8,25-06-2023,active,evening
2966,6,25-06-2023,active,night
2967,3,25-06-2023,active,evening
2968,3,25-06-2023,active,day
2969,1,25-06-2023,active,night
2970,4,25-06-2023,active,day
2971,4,25-06-2023,active,night
2972,5,25-06-2023,active,evening
2973,7,25-06-2023,active,day
2974,3,25-06-2023,active,night
2975,7,25-06-2023,active,evening
2976,2,26-06-2023,active,day
2977,3,26-06-2023,active,day
2978,6,26-06-2023,active,day
2979,4,26-06-2023,active,day
2980,7,26-06-2023,active,day
2981,4,26-06-2023,active,day
2982,8,26-06-2023,active,night
2983,7,26-06-2023,active,evening
2984,1,26-06-2023,active,night
2985,5,26-06-2023,active,night
2986,1,26-06-2023,active,night
2987,6,27-06-2023,active,evening
2988,8,27-06-2023,inactive,evening
2989,1,27-06-2023,active,night
2990,5,27-06-2023,active,evening
2991,5,27-06-2023,active,night
2992,8,27-06-2023,active,evening
2993,5,27-06-2023,active,day
2994,4,27-06-2023,active,night
2995,4,27-06-2023,active,day
2996,2,27-06-2023,active,day
2997,3,28-06-2023,active,evening
2998,4,28-06-2023,active,day
2999,1,28-06-2023,active,night
3000,8,28-06-2023,active,day
3001,3,28-06-2023,active,day
3002,2,28-06-2023,active,evening
3003,8,28-06-2023,active,evening
3004,5,28-06-2023,active,night
3005,3,28-06-2023,active,evening
3006,1,28-06-2023,active,night
3007,5,28-06-2023,active,night
3008,6,28-06-2023,active,night
3009,4,28-06-2023,active,evening
3010,8,28-06-2023,active,night
3011,8,29-06-2023,active,evening
3012,8,29-06-2023,active,evening
3013,8,29-06-2023,active,day
3014,7,29-06-2023,active,day
3015,3,29-06-2023,active,evening
3016,4,29-06-2023,active,night
3017,4,29-06-2023,active,day
3018,7,29-06-2023,active,night
3019,2,29-06-2023,active,night
3020,6,29-06-2023,active,evening
3021,2,29-06-2023,active,day
3022,5,29-06-2023,active,night
3023,8,29-06-2023,active,night
3024,5,30-06-2023,active,evening
3025,7,30-06-2023,active,day
3026,7,30-06-2023,active,evening
3027,3,30-06-2023,active,evening
3028,7,30-06-2023,active,evening
3029,2,30-06-2023,active,evening
3030,6,30-06-2023,active,night
3031,4,30-06-2023,active,day
3032,6,30-06-2023,active,day
3033,2,30-06-2023,active,day
3034,8,01-07-2023,active,night
3035,5,01-07-2023,active,day
3036,2,01-07-2023,active,evening
3037,7,01-07-2023,active,day
3038,8,01-07-2023,active,day
3039,4,01-07-2023,active,evening
3040,1,01-07-2023,active,day
3041,1,01-07-2023,active,day
3042,3,01-07-2023,active,evening
3043,3,01-07-2023,active,evening
3044,5,01-07-2023,active,day
3045,3,01-07-2023,active,evening
3046,8,01-07-2023,active,evening
3047,1,01-07-2023,active,night
3048,6,01-07-2023,active,day
3049,1,02-07-2023,active,day
3050,6,02-07-2023,active,night
3051,2,02-07-2023,active,night
3052,6,02-07-2023,active,evening
3053,6,02-07-2023,active,night
3054,7,02-07-2023,active,evening
3055,6,02-07-2023,active,evening
3056,6,02-07-2023,active,night
3057,7,02-07-2023,active,night
3058,4,02-07-2023,active,day
3059,1,03-07-2023,active,night
3060,2,03-07-2023,active,evening
3061,7,03-07-2023,active,night
3062,2,03-07-2023,active,evening
3063,5,03-07-2023,active,day
3064,4,03-07-2023,active,night
3065,2,03-07-2023,active,evening
3066,3,04-07-2023,active,evening
3067,4,04-07-2023,active,day
3068,3,04-07-2023,active,day
3069,7,04-07-2023,active,evening
3070,2,04-07-2023,active,day
3071,1,04-07-2023,active,night
3072,1,04-07-2023,active,day
3073,2,04-07-2023,active,evening
3074,2,04-07-2023,active,day
3075,2,04-07-2023,active,evening
3076,4,04-07-2023,active,evening
3077,6,04-07-2023,active,night
3078,2,04-07-2023,active,evening
3079,6,05-07-2023,active,night
3080,7,05-07-2023,active,day
3081,6,05-07-2023,active,day
3082,3,05-07-2023,inactive,day
3083,4,05-07-2023,active,night
3084,1,05-07-2023,active,evening
3085,6,05-07-2023,active,night
3086,2,05-07-2023,active,evening
3087,4,06-07-2023,active,day
3088,4,06-07-2023,active,evening
3089,5,06-07-2023,active,day
3090,7,06-07-2023,active,night
3091,1,06-07-2023,active,evening
3092,8,06-07-2023,active,day
3093,2,06-07-2023,active,night
3094,2,06-07-2023,active,evening
3095,8,06-07-2023,active,night
3096,2,07-07-2023,active,evening
3097,8,07-07-2023,active,night
3098,2,07-07-2023,active,day
3099,6,07-07-2023,active,day
3100,6,07-07-2023,active,evening
3101,8,07-07-2023,active,night
3102,5,07-07-2023,active,night
3103,7,07-07-2023,active,day
3104,4,07-07-2023,inactive,day
3105,3,07-07-2023,active,night
3106,5,08-07-2023,active,night
3107,6,08-07-2023,active,night
3108,6,08-07-2023,active,day
3109,2,08-07-2023,active,night
3110,4,08-07-2023,active,night
3111,6,08-07-2023,active,day
3112,1,08-07-2023,active,night
3113,1,08-07-2023,active,day
3114,5,09-07-2023,active,night
3115,1,09-07-2023,active,night
3116,8,09-07-2023,inactive,evening
3117,6,09-07-2023,active,evening
3118,8,09-07-2023,active,evening
3119,5,09-07-2023,active,day
3120,4,09-07-2023,active,day
3121,4,09-07-2023,active,night
3122,1,09-07-2023,active,evening
3123,8,09-07-2023,active,night
3124,3,09-07-2023,active,evening
3125,4,09-07-2023,active,day
3126,3,09-07-2023,active,night
3127,8,09-07-2023,active,night
3128,8,09-07-2023,active,evening
3129,4,10-07-2023,active,day
3130,7,10-07-2023,active,night
3131,7,10-07-2023,active,night
3132,5,10-07-2023,active,night
3133,5,10-07-2023,active,night
3134,7,10-07-2023,active,night
3135,8,10-07-2023,active,night
3136,1,10-07-2023,active,night
3137,2,10-07-2023,active,evening
3138,3,11-07-2023,active,day
3139,7,11-07-2023,active,evening
3140,8,11-07-2023,active,day
3141,3,11-07-2023,active,day
3142,8,11-07-2023,active,night
3143,2,11-07-2023,active,evening
3144,7,11-07-2023,active,night
3145,2,11-07-2023,active,day
3146,2,11-07-2023,active,evening
3147,8,11-07-2023,active,evening
3148,7,12-07-2023,active,day
3149,8,12-07-2023,active,day
3150,7,12-07-2023,active,night
3151,4,12-07-2023,active,night
3152,6,12-07-2023,active,night
3153,8,12-07-2023,active,evening
3154,6,12-07-2023,active,evening
3155,4,12-07-2023,active,night
3156,7,12-07-2023,inactive,day
3157,3,13-07-2023,active,night
3158,1,13-07-2023,active,day
3159,7,13-07-2023,active,day
3160,3,13-07-2023,active,evening
3161,2,13-07-2023,active,evening
3162,3,13-07-2023,active,day
3163,3,13-07-2023,active,evening
3164,8,13-07-2023,active,night
3165,1,14-07-2023,active,night
3166,1,14-07-2023,active,day
3167,5,14-07-2023,active,night
3168,5,14-07-2023,active,evening
3169,4,14-07-2023,active,day
3170,3,14-07-2023,active,night
3171,3,14-07-2023,active,day
3172,2,14-07-2023,active,evening
3173,5,14-07-2023,active,day
3174,1,15-07-2023,active,night
3175,3,15-07-2023,active,night
3176,4,15-07-2023,active,evening
3177,8,15-07-2023,active,night
3178,3,15-07-2023,active,evening
3179,7,15-07-2023,active,night
3180,8,15-07-2023,active,night
3181,6,15-07-2023,active,evening
3182,2,15-07-2023,active,evening
3183,3,15-07-2023,active,day
3184,3,15-07-2023,active,day
3185,4,15-07-2023,active,night
3186,4,15-07-2023,active,night
3187,7,16-07-2023,active,evening
3188,1,16-07-2023,active,evening
3189,2,16-07-2023,active,evening
3190,4,16-07-2023,active,night
3191,6,16-07-2023,active,evening
3192,7,16-07-2023,active,day
3193,2,16-07-2023,active,day
3194,4,16-07-2023,active,evening
3195,1,16-07-2023,active,night
3196,6,16-07-2023,active,day
3197,4,16-07-2023,active,day
3198,4,16-07-2023,active,night
3199,6,17-07-2023,active,day
3200,2,17-07-2023,active,night
3201,3,17-07-2023,active,evening
3202,2,17-07-2023,active,night
3203,3,17-07-2023,active,day
3204,3,17-07-2023,inactive,night
3205,8,17-07-2023,active,evening
3206,4,17-07-2023,active,day
3207,3,17-07-2023,active,night
3208,3,17-07-2023,active,night
3209,8,17-07-2023,active,day
3210,3,17-07-2023,active,evening
3211,8,17-07-2023,active,evening
3212,8,18-07-2023,active,day
3213,4,18-07-2023,active,evening
3214,2,18-07-2023,active,night
3215,2,18-07-2023,active,evening
3216,7,18-07-2023,active,night
3217,3,18-07-2023,active,evening
3218,5,18-07-2023,active,evening
3219,3,18-07-2023,active,night
3220,7,18-07-2023,active,evening
3221,5,18-07-2023,active,day
3222,5,18-07-2023,active,evening
3223,5,18-07-2023,active,night
3224,2,19-07-2023,active,night
3225,4,19-07-2023,inactive,evening
3226,5,19-07-2023,inactive,evening
3227,5,19-07-2023,active,evening
3228,1,19-07-2023,active,evening
3229,8,19-07-2023,active,evening
3230,7,19-07-2023,active,day
3231,6,19-07-2023,active,day
3232,4,19-07-2023,active,evening
3233,3,19-07-2023,active,evening
3234,3,19-07-2023,active,night
3235,1,19-07-2023,active,night
3236,4,19-07-2023,active,night
3237,6,20-07-2023,active,day
3238,5,20-07-2023,active,day
3239,1,20-07-2023,active,evening
3240,6,20-07-2023,active,day
3241,6,20-07-2023,active,day
3242,2,20-07-2023,active,evening
3243,6,20-07-2023,active,evening
3244,3,20-07-2023,active,night
3245,7,20-07-2023,active,evening
3246,5,20-07-2023,active,day
3247,6,20-07-2023,active,night
3248,7,20-07-2023,active,night
3249,7,20-07-2023,active,evening
3250,3,20-07-2023,active,evening
3251,2,21-07-2023,active,evening
3252,6,21-07-2023,active,day
3253,3,21-07-2023,active,night
3254,3,21-07-2023,active,evening
3255,1,21-07-2023,active,day
3256,5,21-07-2023,active,night
3257,5,21-07-2023,active,evening
3258,2,21-07-2023,inactive,evening
3259,3,21-07-2023,active,night
3260,6,21-07-2023,active,day
3261,8,21-07-2023,active,night
3262,4,21-07-2023,active,evening
3263,3,21-07-2023,active,night
3264,5,22-07-2023,active,evening
3265,8,22-07-2023,active,evening
3266,2,22-07-2023,active,night
3267,7,22-07-2023,active,night
3268,2,22-07-2023,active,night
3269,8,22-07-2023,active,evening
3270,6,23-07-2023,active,evening
3271,3,23-07-2023,active,night
3272,5,23-07-2023,active,night
3273,4,23-07-2023,active,evening
3274,2,23-07-2023,active,evening
3275,1,23-07-2023,active,evening
3276,6,23-07-2023,active,evening
3277,8,24-07-2023,active,day
3278,2,24-07-2023,active,day
3279,2,24-07-2023,active,night
3280,3,24-07-2023,active,evening
3281,7,24-07-2023,active,evening
3282,3,24-07-2023,active,evening
3283,2,25-07-2023,active,day
3284,5,25-07-2023,active,day
3285,8,25-07-2023,active,evening
3286,5,25-07-2023,active,day
3287,7,25-07-2023,active,night
3288,6,25-07-2023,active,day
3289,7,25-07-2023,active,evening
3290,8,25-07-2023,active,night
3291,2,25-07-2023,active,day
3292,7,25-07-2023,active,night
3293,2,25-07-2023,active,night
3294,6,25-07-2023,active,night
3295,4,25-07-2023,active,day
3296,2,25-07-2023,active,day
3297,2,25-07-2023,active,day
3298,6,25-07-2023,active,day
3299,8,25-07-2023,active,night
3300,4,25-07-2023,active,evening
3301,2,25-07-2023,active,evening
3302,5,26-07-2023,active,night
3303,7,26-07-2023,active,day
3304,5,26-07-2023,active,evening
3305,8,26-07-2023,active,night
3306,6,26-07-2023,active,evening
3307,5,26-07-2023,active,evening
3308,2,26-07-2023,active,evening
3309,4,26-07-2023,active,evening
3310,8,26-07-2023,active,evening
3311,8,26-07-2023,active,day
3312,1,27-07-2023,active,night
3313,4,27-07-2023,active,evening
3314,8,27-07-2023,active,night
3315,7,27-07-2023,active,night
3316,8,28-07-2023,active,evening
3317,1,28-07-2023,active,night
3318,7,28-07-2023,active,evening
3319,1,28-07-2023,active,evening
3320,7,28-07-2023,active,night
3321,2,28-07-2023,active,day
3322,6,28-07-2023,active,night
3323,3,28-07-2023,active,evening
3324,4,29-07-2023,active,evening
3325,4,29-07-2023,active,night
3326,5,29-07-2023,active,evening
3327,5,29-07-2023,active,day
3328,1,29-07-2023,active,night
3329,5,29-07-2023,active,day
3330,4,29-07-2023,active,evening
3331,5,30-07-2023,active,evening
3332,5,30-07-2023,active,evening
3333,1,30-07-2023,active,day
3334,2,30-07-2023,active,night
3335,2,30-07-2023,active,evening
3336,1,30-07-2023,active,day
3337,8,30-07-2023,active,night
3338,8,30-07-2023,active,evening
3339,4,30-07-2023,active,night
3340,5,30-07-2023,active,day
3341,2,30-07-2023,active,evening
3342,4,31-07-2023,active,day
3343,8,31-07-2023,active,night
3344,7,31-07-2023,active,night
3345,2,31-07-2023,active,day
3346,2,31-07-2023,inactive,day
3347,6,31-07-2023,active,day
3348,4,31-07-2023,active,night
3349,4,31-07-2023,active,day
3350,2,31-07-2023,active,night
3351,5,31-07-2023,active,night
3352,8,31-07-2023,active,night
3353,4,31-07-2023,active,night
3354,7,31-07-2023,active,day
3355,8,31-07-2023,active,evening
3356,3,31-07-2023,active,day
3357,4,31-07-2023,active,day
3358,1,01-08-2023,active,evening
3359,4,01-08-2023,active,day
3360,5,01-08-2023,active,day
3361,8,01-08-2023,active,evening
3362,3,01-08-2023,active,day
3363,6,01-08-2023,active,evening
3364,7,01-08-2023,active,night
3365,8,01-08-2023,active,night
3366,4,01-08-2023,active,night
3367,3,01-08-2023,active,evening
3368,8,01-08-2023,active,day
3369,1,02-08-2023,active,evening
3370,7,02-08-2023,active,evening
3371,2,02-08-2023,active,night
3372,8,02-08-2023,active,night
3373,4,02-08-2023,active,night
3374,2,02-08-2023,active,day
3375,8,02-08-2023,active,evening
3376,8,02-08-2023,active,day
3377,3,02-08-2023,active,day
3378,3,02-08-2023,active,day
3379,1,02-08-2023,active,evening
3380,3,02-08-2023,active,night
3381,1,02-08-2023,active,evening
3382,5,02-08-2023,active,evening
3383,6,02-08-2023,active,night
3384,4,02-08-2023,active,evening
3385,1,03-08-2023,active,night
3386,6,03-08-2023,active,night
3387,5,03-08-2023,inactive,day
3388,2,03-08-2023,active,day
3389,3,03-08-2023,active,day
3390,1,03-08-2023,active,evening
3391,6,03-08-2023,active,night
3392,7,03-08-2023,active,evening
3393,4,03-08-2023,active,day
3394,2,03-08-2023,active,night
3395,8,03-08-2023,inactive,day
3396,7,03-08-2023,active,evening
3397,6,04-08-2023,active,evening
3398,3,04-08-2023,active,evening
3399,6,04-08-2023,active,day
3400,3,04-08-2023,active,evening
3401,3,04-08-2023,active,evening
3402,4,04-08-2023,active,evening
3403,1,04-08-2023,active,day
3404,5,04-08-2023,active,day
3405,6,04-08-2023,active,day
3406,2,04-08-2023,inactive,night
3407,4,05-08-2023,active,evening
3408,4,05-08-2023,active,day
3409,2,05-08-2023,active,evening
3410,8,05-08-2023,active,day
3411,7,05-08-2023,active,evening
3412,7,05-08-2023,active,evening
3413,6,05-08-2023,active,night
3414,3,05-08-2023,active,evening
3415,4,05-08-2023,active,evening
3416,1,05-08-2023,active,day
3417,1,05-08-2023,inactive,day
3418,7,05-08-2023,active,night
3419,6,05-08-2023,active,evening
3420,6,05-08-2023,active,evening
3421,3,06-08-2023,active,day
3422,4,06-08-2023,active,evening
3423,1,06-08-2023,inactive,night
3424,7,06-08-2023,active,night
3425,4,06-08-2023,active,evening
3426,5,06-08-2023,active,night
3427,4,06-08-2023,active,day
3428,3,06-08-2023,active,day
3429,3,06-08-2023,active,night
3430,2,06-08-2023,active,day
3431,2,06-08-2023,active,day
3432,8,06-08-2023,active,day
3433,7,06-08-2023,active,day
3434,7,07-08-2023,active,day
3435,8,07-08-2023,active,evening
3436,2,07-08-2023,inactive,night
3437,6,07-08-2023,active,evening
3438,8,07-08-2023,active,evening
3439,2,07-08-2023,active,evening
3440,5,08-08-2023,active,day
3441,3,08-08-2023,active,evening
3442,7,08-08-2023,active,day
3443,6,08-08-2023,active,day
3444,4,08-08-2023,active,day
3445,6,08-08-2023,active,day
3446,1,09-08-2023,inactive,evening
3447,1,09-08-2023,active,day
3448,8,09-08-2023,active,night
3449,1,09-08-2023,active,night
3450,8,09-08-2023,active,evening
3451,3,09-08-2023,active,night
3452,6,09-08-2023,active,night
3453,7,09-08-2023,active,day
3454,8,09-08-2023,active,evening
3455,7,09-08-2023,active,day
3456,8,09-08-2023,active,day
3457,1,09-08-2023,active,day
3458,2,10-08-2023,active,day
3459,4,10-08-2023,active,night
3460,5,10-08-2023,active,night
3461,1,10-08-2023,active,day
